signal_date,execution_date,asset,asset_type,industry,score,rank,selected,target_weight
2023-05-31,2023-06-01,SH000905,equity_index,,0.32834564268381294,2,False,0.0
2023-05-31,2023-06-01,SH000852,equity_index,,0.19003545026365903,3,False,0.0
2023-05-31,2023-06-01,SH000016,equity_index,,0.038646960113240675,4,False,0.0
2023-05-31,2023-06-01,SH000688,equity_index,,-0.25864812477684884,5,False,0.0
2023-05-31,2023-06-01,SZ399006,equity_index,,-0.7874415674103707,6,False,0.0
2023-06-30,2023-07-03,SH000905,equity_index,,0.5674079925502706,1,True,1.0
2023-06-30,2023-07-03,SH000852,equity_index,,0.4288994329637019,2,False,0.0
2023-06-30,2023-07-03,SH000688,equity_index,,0.3106772073680428,3,False,0.0
2023-06-30,2023-07-03,SH000300,equity_index,,0.16926651696140732,4,False,0.0
2023-06-30,2023-07-03,SH000016,equity_index,,-0.24822565200361527,5,False,0.0
2023-06-30,2023-07-03,SZ399006,equity_index,,-1.2280254978398075,6,False,0.0
2023-07-31,2023-08-01,SH000852,equity_index,,0.7665927348926658,1,True,1.0
2023-07-31,2023-08-01,SH000905,equity_index,,0.7193677049906606,2,False,0.0
2023-07-31,2023-08-01,SH000688,equity_index,,0.09481349747919955,3,False,0.0
2023-07-31,2023-08-01,SH000300,equity_index,,0.0003910354715464526,4,False,0.0
2023-07-31,2023-08-01,SH000016,equity_index,,-0.5479092974661336,5,False,0.0
2023-07-31,2023-08-01,SZ399006,equity_index,,-1.0332556753679398,6,False,0.0
2023-08-31,2023-09-01,SH000300,equity_index,,0.7919322198571869,1,True,1.0
2023-08-31,2023-09-01,SH000016,equity_index,,0.5924116942141964,2,False,0.0
2023-08-31,2023-09-01,SH000905,equity_index,,0.2963850017872719,3,False,0.0
2023-08-31,2023-09-01,SH000852,equity_index,,-0.25628039590092044,4,False,0.0
2023-08-31,2023-09-01,SZ399006,equity_index,,-0.3742287502704631,5,False,0.0
2023-08-31,2023-09-01,SH000688,equity_index,,-1.0502197696872693,6,False,0.0
2023-09-28,2023-10-09,SH000300,equity_index,,0.5329851010699433,1,True,1.0
2023-09-28,2023-10-09,SH000016,equity_index,,0.5121730698221219,2,False,0.0
2023-09-28,2023-10-09,SH000905,equity_index,,0.29432812894442706,3,False,0.0
2023-09-28,2023-10-09,SH000852,equity_index,,-0.2195874739660646,4,False,0.0
2023-09-28,2023-10-09,SZ399006,equity_index,,-0.2769993954094062,5,False,0.0
2023-09-28,2023-10-09,SH000688,equity_index,,-0.8428994304610228,6,False,0.0
2023-10-31,2023-11-01,SH000016,equity_index,,1.1357776415738479,1,True,1.0
2023-10-31,2023-11-01,SH000300,equity_index,,0.7909188024872686,2,False,0.0
2023-10-31,2023-11-01,SH000905,equity_index,,0.3836148704285405,3,False,0.0
2023-10-31,2023-11-01,SH000852,equity_index,,-0.05080700707852834,4,False,0.0
2023-10-31,2023-11-01,SZ399006,equity_index,,-0.7108700201082596,5,False,0.0
2023-10-31,2023-11-01,SH000688,equity_index,,-1.548634287302869,6,False,0.0
2023-11-30,2023-12-01,SH000016,equity_index,,0.9606188093996014,1,True,1.0
2023-11-30,2023-12-01,SH000300,equity_index,,0.5418383145071308,2,False,0.0
2023-11-30,2023-12-01,SH000905,equity_index,,0.3404661786270189,3,False,0.0
2023-11-30,2023-12-01,SH000852,equity_index,,-0.007217024209199424,4,False,0.0
2023-11-30,2023-12-01,SZ399006,equity_index,,-0.6809893962428595,5,False,0.0
2023-11-30,2023-12-01,SH000688,equity_index,,-1.154716882081692,6,False,0.0
2023-12-29,2024-01-02,SH000852,equity_index,,0.9144877697292686,1,True,1.0
2023-12-29,2024-01-02,SH000905,equity_index,,0.8188949276585848,2,False,0.0
2023-12-29,2024-01-02,SH000016,equity_index,,0.38144396139055303,3,False,0.0
2023-12-29,2024-01-02,SH000300,equity_index,,-0.057380214293024895,4,False,0.0
2023-12-29,2024-01-02,SH000688,equity_index,,-1.0050923104183982,5,False,0.0
2023-12-29,2024-01-02,SZ399006,equity_index,,-1.0523541340669849,6,False,0.0
2024-01-31,2024-02-01,SH000016,equity_index,,0.7744500659774185,1,True,1.0
2024-01-31,2024-02-01,SH000300,equity_index,,0.4317272056846465,2,False,0.0
2024-01-31,2024-02-01,SH000905,equity_index,,0.03496551039476667,3,False,0.0
2024-01-31,2024-02-01,SH000852,equity_index,,-0.33911092786592706,4,False,0.0
2024-01-31,2024-02-01,SH000688,equity_index,,-0.3886252984812164,5,False,0.0
2024-01-31,2024-02-01,SZ399006,equity_index,,-0.5134065557096881,6,False,0.0
2024-02-29,2024-03-01,SH000016,equity_index,,1.071030370526512,1,True,1.0
2024-02-29,2024-03-01,SH000300,equity_index,,0.5543528483090785,2,False,0.0
2024-02-29,2024-03-01,SH000905,equity_index,,-0.10590783891539829,3,False,0.0
2024-02-29,2024-03-01,SH000852,equity_index,,-0.3076101934101194,4,False,0.0
2024-02-29,2024-03-01,SZ399006,equity_index,,-0.5950662994894882,5,False,0.0
2024-02-29,2024-03-01,SH000688,equity_index,,-0.6167988870205837,6,False,0.0
2024-03-29,2024-04-01,SH000016,equity_index,,0.8087140563302125,1,True,1.0
2024-03-29,2024-04-01,SH000300,equity_index,,0.7150564654326577,2,False,0.0
2024-03-29,2024-04-01,SH000905,equity_index,,0.2500214488614004,3,False,0.0
2024-03-29,2024-04-01,SH000688,equity_index,,-0.3580567138863156,4,False,0.0
2024-03-29,2024-04-01,SZ399006,equity_index,,-0.6170111879318754,5,False,0.0
2024-03-29,2024-04-01,SH000852,equity_index,,-0.7987240688060793,6,False,0.0
2024-04-30,2024-05-06,SH000016,equity_index,,0.8411256410668575,1,True,1.0
2024-04-30,2024-05-06,SH000300,equity_index,,0.7458038013554434,2,False,0.0
2024-04-30,2024-05-06,SH000905,equity_index,,-0.10150598544390202,3,False,0.0
2024-04-30,2024-05-06,SH000852,equity_index,,-0.40251656920631784,4,False,0.0
2024-04-30,2024-05-06,SZ399006,equity_index,,-0.4620907418444402,5,False,0.0
2024-04-30,2024-05-06,SH000688,equity_index,,-0.6208161459276411,6,False,0.0
2024-05-31,2024-06-03,SH000300,equity_index,,0.5650982530709483,1,True,1.0
2024-05-31,2024-06-03,SH000016,equity_index,,0.5554354522483774,2,False,0.0
2024-05-31,2024-06-03,SH000905,equity_index,,0.27095031188786384,3,False,0.0
2024-05-31,2024-06-03,SZ399006,equity_index,,-0.042035537058343043,4,False,0.0
2024-05-31,2024-06-03,SH000852,equity_index,,-0.6138644387342963,5,False,0.0
2024-05-31,2024-06-03,SH000688,equity_index,,-0.73558404141455,6,False,0.0
2024-06-28,2024-07-01,SH000016,equity_index,,0.7243638247625204,1,True,1.0
2024-06-28,2024-07-01,SH000300,equity_index,,0.6649219162951703,2,False,0.0
2024-06-28,2024-07-01,SH000905,equity_index,,0.13512609512758272,3,False,0.0
2024-06-28,2024-07-01,SZ399006,equity_index,,0.003382977970534204,4,False,0.0
2024-06-28,2024-07-01,SH000852,equity_index,,-0.576302664989458,5,False,0.0
2024-06-28,2024-07-01,SH000688,equity_index,,-0.9514921491663499,6,False,0.0
2024-07-31,2024-08-01,SH000016,equity_index,,1.3245666664371614,1,True,1.0
2024-07-31,2024-08-01,SH000300,equity_index,,1.0536034516612445,2,False,0.0
2024-07-31,2024-08-01,SH000905,equity_index,,-0.24338796879268237,3,False,0.0
2024-07-31,2024-08-01,SZ399006,equity_index,,-0.39602549945026927,4,False,0.0
2024-07-31,2024-08-01,SH000852,equity_index,,-0.8233168287862607,5,False,0.0
2024-07-31,2024-08-01,SH000688,equity_index,,-0.9154398210691934,6,False,0.0
2024-08-30,2024-09-02,SH000016,equity_index,,0.7225877775419581,1,True,1.0
2024-08-30,2024-09-02,SH000300,equity_index,,0.7023351552440225,2,False,0.0
2024-08-30,2024-09-02,SH000688,equity_index,,-0.21410161561349955,3,False,0.0
2024-08-30,2024-09-02,SZ399006,equity_index,,-0.3411954578129736,4,False,0.0
2024-08-30,2024-09-02,SH000905,equity_index,,-0.37071252515657027,5,False,0.0
2024-08-30,2024-09-02,SH000852,equity_index,,-0.49891333420293577,6,False,0.0
2024-09-30,2024-10-08,SH000016,equity_index,,0.710687180469711,1,True,1.0
2024-09-30,2024-10-08,SH000300,equity_index,,0.4757747428011637,2,False,0.0
2024-09-30,2024-10-08,SH000905,equity_index,,-0.06300108399584087,3,False,0.0
2024-09-30,2024-10-08,SH000852,equity_index,,-0.31279749588373185,4,False,0.0
2024-09-30,2024-10-08,SH000688,equity_index,,-0.36018576206916175,5,False,0.0
2024-09-30,2024-10-08,SZ399006,equity_index,,-0.45047758132214094,6,False,0.0
2024-10-31,2024-11-01,SH000016,equity_index,,0.331387540172082,1,True,1.0
2024-10-31,2024-11-01,SH000852,equity_index,,0.2696771697545362,2,False,0.0
2024-10-31,2024-11-01,SH000905,equity_index,,0.1908843219334342,3,False,0.0
2024-10-31,2024-11-01,SH000300,equity_index,,0.14609546359369285,4,False,0.0
2024-10-31,2024-11-01,SH000688,equity_index,,-0.18158492069022597,5,False,0.0
2024-10-31,2024-11-01,SZ399006,equity_index,,-0.7564595747635192,6,False,0.0
2024-11-29,2024-12-02,SH000016,equity_index,,0.3980553366441433,1,True,1.0
2024-11-29,2024-12-02,SH000300,equity_index,,0.25217881721925867,2,False,0.0
2024-11-29,2024-12-02,SH000905,equity_index,,0.18476940749477275,3,False,0.0
2024-11-29,2024-12-02,SH000852,equity_index,,0.035635681338835726,4,False,0.0
2024-11-29,2024-12-02,SH000688,equity_index,,-0.0039588619851256,5,False,0.0
2024-11-29,2024-12-02,SZ399006,equity_index,,-0.8666803807118846,6,False,0.0
2024-12-31,2025-01-02,SH000688,equity_index,,0.3061189446213998,1,True,1.0
2024-12-31,2025-01-02,SH000300,equity_index,,0.033977484226915045,2,False,0.0
2024-12-31,2025-01-02,SH000852,equity_index,,0.003824051515730287,3,False,0.0
2024-12-31,2025-01-02,SH000016,equity_index,,-0.038701470265317395,4,False,0.0
2024-12-31,2025-01-02,SH000905,equity_index,,-0.07255160009001468,5,False,0.0
2024-12-31,2025-01-02,SZ399006,equity_index,,-0.23266741000871227,6,False,0.0
2025-01-27,2025-02-05,SH000688,equity_index,,0.6166172018658654,1,True,1.0
2025-01-27,2025-02-05,SH000852,equity_index,,0.01090286266186015,2,False,0.0
2025-01-27,2025-02-05,SH000905,equity_index,,-0.02307857782704307,3,False,0.0
2025-01-27,2025-02-05,SH000016,equity_index,,-0.02384259052436688,4,False,0.0
2025-01-27,2025-02-05,SH000300,equity_index,,-0.18485723091038872,5,False,0.0
2025-01-27,2025-02-05,SZ399006,equity_index,,-0.39574166526592747,6,False,0.0
2025-02-28,2025-03-03,SH000016,equity_index,,0.24014396500734025,1,True,1.0
2025-02-28,2025-03-03,SH000300,equity_index,,0.2092482971375727,2,False,0.0
2025-02-28,2025-03-03,SH000852,equity_index,,0.09517113708174674,3,False,0.0
2025-02-28,2025-03-03,SH000905,equity_index,,0.05155009016528389,4,False,0.0
2025-02-28,2025-03-03,SH000688,equity_index,,-0.17767468021742827,5,False,0.0
2025-02-28,2025-03-03,SZ399006,equity_index,,-0.418438809174516,6,False,0.0
2025-03-31,2025-04-01,SH000852,equity_index,,0.2792069997207476,1,True,1.0
2025-03-31,2025-04-01,SH000688,equity_index,,0.27310394953607753,2,False,0.0
2025-03-31,2025-04-01,SH000905,equity_index,,0.200678111748547,3,False,0.0
2025-03-31,2025-04-01,SH000300,equity_index,,-0.13364405230937923,4,False,0.0
2025-03-31,2025-04-01,SZ399006,equity_index,,-0.24727851103615361,5,False,0.0
2025-03-31,2025-04-01,SH000016,equity_index,,-0.37206649765984035,6,False,0.0
2025-04-30,2025-05-06,SH000016,equity_index,,0.41512436438779937,1,True,1.0
2025-04-30,2025-05-06,SH000300,equity_index,,0.1903368015913917,2,False,0.0
2025-04-30,2025-05-06,SH000852,equity_index,,0.18059970746253684,3,False,0.0
2025-04-30,2025-05-06,SH000905,equity_index,,0.08839974870266497,4,False,0.0
2025-04-30,2025-05-06,SH000688,equity_index,,0.005159326148143684,5,False,0.0
2025-04-30,2025-05-06,SZ399006,equity_index,,-0.8796199482925364,6,False,0.0
2025-05-30,2025-06-03,SH000016,equity_index,,0.9434591670936152,1,True,1.0
2025-05-30,2025-06-03,SH000300,equity_index,,0.4988601215345113,2,False,0.0
2025-05-30,2025-06-03,SH000688,equity_index,,0.3441304761071885,3,False,0.0
2025-05-30,2025-06-03,SH000905,equity_index,,0.026287032628579073,4,False,0.0
2025-05-30,2025-06-03,SH000852,equity_index,,-0.35555337766114276,5,False,0.0
2025-05-30,2025-06-03,SZ399006,equity_index,,-1.45718341970275,6,False,0.0
2025-06-30,2025-07-01,SH000016,equity_index,,0.9969801433172948,1,True,1.0
2025-06-30,2025-07-01,SH000300,equity_index,,0.5329949240654325,2,False,0.0
2025-06-30,2025-07-01,SH000852,equity_index,,0.02854459481694943,3,False,0.0
2025-06-30,2025-07-01,SH000905,equity_index,,0.028432826943829093,4,False,0.0
2025-06-30,2025-07-01,SH000688,equity_index,,-0.19751872110298366,5,False,0.0
2025-06-30,2025-07-01,SZ399006,equity_index,,-1.3894337680405222,6,False,0.0
2025-07-31,2025-08-01,SH000852,equity_index,,0.6645369962922736,1,True,1.0
2025-07-31,2025-08-01,SH000016,equity_index,,0.6216931896375537,2,False,0.0
2025-07-31,2025-08-01,SH000905,equity_index,,0.28479581692332,3,False,0.0
2025-07-31,2025-08-01,SH000300,equity_index,,0.2818060831986403,4,False,0.0
2025-07-31,2025-08-01,SZ399006,equity_index,,-0.74414080197226,5,False,0.0
2025-07-31,2025-08-01,SH000688,equity_index,,-1.1086912840795282,6,False,0.0
2025-08-29,2025-09-01,SH000905,equity_index,,0.3999903279935906,1,True,1.0
2025-08-29,2025-09-01,SH000300,equity_index,,0.3880185287838872,2,False,0.0
2025-08-29,2025-09-01,SZ399006,equity_index,,0.2934603011466021,3,False,0.0
2025-08-29,2025-09-01,SH000016,equity_index,,0.15187392089773016,4,False,0.0
2025-08-29,2025-09-01,SH000852,equity_index,,0.11564611875978861,5,False,0.0
2025-08-29,2025-09-01,SH000688,equity_index,,-1.348989197581599,6,False,0.0
2025-09-30,2025-10-09,SH000300,equity_index,,0.3005412169498699,1,True,1.0
2025-09-30,2025-10-09,SH000852,equity_index,,0.21663246620048704,2,False,0.0
2025-09-30,2025-10-09,SH000905,equity_index,,0.1289988436517362,3,False,0.0
2025-09-30,2025-10-09,SZ399006,equity_index,,-0.1646212563201397,4,False,0.0
2025-09-30,2025-10-09,SH000016,equity_index,,-0.21542631419205172,5,False,0.0
2025-09-30,2025-10-09,SH000688,equity_index,,-0.2661249562899021,6,False,0.0
2025-10-31,2025-11-03,SZ399006,equity_index,,0.2289745207962653,1,True,1.0
2025-10-31,2025-11-03,SH000852,equity_index,,0.17817213028117068,2,False,0.0
2025-10-31,2025-11-03,SH000905,equity_index,,0.04770395682070999,3,False,0.0
2025-10-31,2025-11-03,SH000300,equity_index,,-0.03737409502841152,4,False,0.0
2025-10-31,2025-11-03,SH000016,equity_index,,-0.12558785243663764,5,False,0.0
2025-10-31,2025-11-03,SH000688,equity_index,,-0.29188866043309675,6,False,0.0
2025-11-28,2025-12-01,SZ399006,equity_index,,0.13051024790206,1,True,1.0
2025-11-28,2025-12-01,SH000300,equity_index,,0.04495892692409459,2,False,0.0
2025-11-28,2025-12-01,SH000905,equity_index,,0.024419874860613977,3,False,0.0
2025-11-28,2025-12-01,SH000016,equity_index,,0.00734607492427819,4,False,0.0
2025-11-28,2025-12-01,SH000852,equity_index,,-0.08857517288914064,5,False,0.0
2025-11-28,2025-12-01,SH000688,equity_index,,-0.1186599517219063,6,False,0.0
2025-12-31,2026-01-05,SH000016,equity_index,,0.42177313243908404,1,True,1.0
2025-12-31,2026-01-05,SH000300,equity_index,,0.3648700594794996,2,False,0.0
2025-12-31,2026-01-05,SH000852,equity_index,,-0.008557140444832467,3,False,0.0
2025-12-31,2026-01-05,SZ399006,equity_index,,-0.14144857788527873,4,False,0.0
2025-12-31,2026-01-05,SH000905,equity_index,,-0.17566626265718308,5,False,0.0
2025-12-31,2026-01-05,SH000688,equity_index,,-0.4609712109312887,6,False,0.0
2026-01-30,2026-02-02,SZ399006,equity_index,,0.858739677103767,1,True,1.0
2026-01-30,2026-02-02,SH000300,equity_index,,0.5886793885490373,2,False,0.0
2026-01-30,2026-02-02,SH000016,equity_index,,-0.07200125287245232,3,False,0.0
2026-01-30,2026-02-02,SH000852,equity_index,,-0.28565179213854974,4,False,0.0
2026-01-30,2026-02-02,SH000905,equity_index,,-0.37037313602155053,5,False,0.0
2026-01-30,2026-02-02,SH000688,equity_index,,-0.7193928846202524,6,False,0.0
2026-02-27,2026-03-02,SH000300,equity_index,,0.2200353712355906,1,True,1.0
2026-02-27,2026-03-02,SZ399006,equity_index,,0.20764642074756198,2,False,0.0
2026-02-27,2026-03-02,SH000688,equity_index,,0.12400798795870507,3,False,0.0
2026-02-27,2026-03-02,SH000905,equity_index,,-0.09462702056631406,4,False,0.0
2026-02-27,2026-03-02,SH000852,equity_index,,-0.2038101754938767,5,False,0.0
2026-02-27,2026-03-02,SH000016,equity_index,,-0.25325258388166694,6,False,0.0
2026-03-31,2026-04-01,SH000905,equity_index,,0.38402555573508385,1,True,1.0
2026-03-31,2026-04-01,SH000300,equity_index,,0.32451900304648956,2,False,0.0
2026-03-31,2026-04-01,SH000016,equity_index,,0.23422555165207584,3,False,0.0
2026-03-31,2026-04-01,SH000852,equity_index,,-0.030824327504642847,4,False,0.0
2026-03-31,2026-04-01,SZ399006,equity_index,,-0.12055621537207978,5,False,0.0
2026-03-31,2026-04-01,SH000688,equity_index,,-0.7913895675569271,6,False,0.0
2026-04-30,2026-05-06,SH000300,equity_index,,0.45534150268692,1,True,1.0
2026-04-30,2026-05-06,SH000852,equity_index,,0.2543028938128339,2,False,0.0
2026-04-30,2026-05-06,SH000905,equity_index,,0.1324650307766432,3,False,0.0
2026-04-30,2026-05-06,SZ399006,equity_index,,-0.10375127792040703,4,False,0.0
2026-04-30,2026-05-06,SH000016,equity_index,,-0.22804930038376942,5,False,0.0
2026-04-30,2026-05-06,SH000688,equity_index,,-0.510308848972221,6,False,0.0
2026-05-29,2026-06-01,SH000300,equity_index,,0.5098667772598129,1,True,1.0
2026-05-29,2026-06-01,SZ399006,equity_index,,0.40107942192596135,2,False,0.0
2026-05-29,2026-06-01,SH000905,equity_index,,0.09532895885451413,3,False,0.0
2026-05-29,2026-06-01,SH000852,equity_index,,0.011993026790572209,4,False,0.0
2026-05-29,2026-06-01,SH000016,equity_index,,-0.10755936630485594,5,False,0.0
2026-05-29,2026-06-01,SH000688,equity_index,,-0.9107088185260048,6,False,0.0
2026-06-30,2026-07-01,SH000905,equity_index,,0.3448430221453497,1,True,1.0
2026-06-30,2026-07-01,SH000852,equity_index,,0.1814369425994654,2,False,0.0
2026-06-30,2026-07-01,SH000300,equity_index,,0.16774890560207448,3,False,0.0
2026-06-30,2026-07-01,SZ399006,equity_index,,-0.07645840420233618,4,False,0.0
2026-06-30,2026-07-01,SH000688,equity_index,,-0.22391499399011505,5,False,0.0
2026-06-30,2026-07-01,SH000016,equity_index,,-0.3936554721544381,6,False,0.0
